url,rank2017,startedDateTime,cdn,reqTotal,reqHtml,reqJS,reqCSS,reqImg,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,TTFB,performanceScore,firstContentfulPaint,maxPotentialFirstInputDelay,speedIndex,firstMeaningfulPaint,firstCPUIdle,timeToInteractive
www.smdc.army.mil,7745,1583634696,Akamai,169,7,57,29,74,4092639,38412,876113,136064,2955758,1446,0.27,3017.248,131.805,9089,4207.246,9533.419,16124.845
www.cool.army.mil,7745,1584311440,"",27,1,6,5,3,81267,2788,5492,45744,21018,2361,0.84,2326.693,16,2701,4560.86,4645.73,4645.73
www.lrn.usace.army.mil,7745,1584058054,Akamai,308,6,80,36,175,14192659,120978,1294404,149059,12433697,9868,,7162.401,527.12,18475,9048.548,11008.987,
www.anad.army.mil,7745,1584826357,"",29,1,5,2,21,2029719,5947,81665,7667,1934440,2516,0.57,3805.922,82.32,12205,3805.922,3849.051,3849.051
www.nwk.usace.army.mil,7745,1583228487,Akamai,216,5,80,36,87,5838259,77606,1343971,155459,4079079,1862,0.14,5770.783,390.502,7177,5866.245,14983.281,28416.697
www.peosoldier.army.mil,7745,1583430041,"",170,15,53,13,80,3881149,121899,1826840,154265,1773942,4278,0.11,5088.743,249.446,9408,5214.927,21556.227,23516.8659999924
www.lre.usace.army.mil,7745,1583885154,Akamai,176,12,52,23,80,9534678,118320,1126692,149014,7944123,2258,0.1,5131.846,335.278,21029,5487.949,9474.497,54972.731
www.tad.usace.army.mil,7745,1584004852,Akamai,104,1,39,23,32,3306892,22572,562588,111254,2414073,1761,0.01,13763.159,90.366,17984,13830.385,14434.166,26745.413
www.7atc.army.mil,7745,1584195184,"",117,3,38,17,55,7380039,19082,659918,78008,6544200,1826,0.28,2947.712,256.844,8462,3774.821,7977.409,41249.542
www.usarpac.army.mil,7745,1584514809,"",31,3,5,2,16,625641,6343,120538,15302,329324,2154,0.95,1627.489,370.553,1949,3731.406,3731.406,2279.039
www.army.mil,7745,1584132570,Akamai,53,2,4,2,42,1438478,14470,75737,16558,1178877,1337,0.88,1209.761,53.385,3360,4006.71,4006.71,3982.056
www.sas.usace.army.mil,7745,1583217065,Akamai,195,6,71,33,76,4635030,73480,1211690,156860,3001128,1866,0.11,5732.158,159.214,12360,5909.161,7515.245,27500.384
www.usamriid.army.mil,7745,1583786383,"",13,1,2,1,8,282821,3253,23233,2331,252828,2956,0.98,2007.324,29.051,2315,2007.324,2007.324,2007.324
www.asafm.army.mil,7745,1583213773,Akamai,58,1,24,13,19,1586729,11170,416771,70675,1010953,1724,0.76,3403.902,130.008,4272,4155.063,4247.682,4247.682
www.atis.army.mil,7745,1584939161,"",7,1,0,0,6,5377792,10186,0,0,5367606,2402,0.94,1460.135,40.87,4134,1460.135,1460.135,1460.135
www.swl.usace.army.mil,7745,1583420060,Akamai,85,1,34,21,22,1889655,21927,488983,103358,1093243,2013,0.29,4668.239,71.574,7189,4719.821,9088.732,10404.3869999962
www.nwd.usace.army.mil,7745,1584160953,Akamai,80,1,34,21,17,5217659,17541,488984,100700,4428290,2023,0.1,6271.907,127.034,14548,6429.157,7359.29,19533.132
www.peoacwa.army.mil,7745,1583243491,"",145,6,28,32,55,5567903,44269,531993,276070,4347727,4117,0.02,7320.241,1338.127,18272,7320.241,16193.913,45725.69
www.cid.army.mil,7745,1584165722,"",76,3,19,19,30,1645830,17972,550946,126345,773943,3171,0.39,3762.945,240.558,6299,4284.728,5834.418,11810.691
www.armyupress.army.mil,7745,1584724579,Akamai,92,4,22,15,49,8246999,21369,509499,59127,7559772,2069,0.34,3807.034,110.324,7240,3807.034,4086.055,46749.118
www.arnorth.army.mil,7745,1583791634,"",73,4,23,9,21,6243246,17755,499016,93201,5572304,3997,0.13,5472.798,1393.796,15863,5691.962,11108.355,12788.487
www.aepubs.eur.army.mil,7745,1584702977,Akamai,74,2,32,19,20,740052,13237,488913,70396,90346,2962,0.67,2875.038,111.311,3634,3606.156,6881.126,6881.126
www.benning.army.mil,7745,1584311146,"",125,13,41,14,53,4136935,95693,1283977,127174,2570128,2167,0.49,2147.092,188.508,6291,2238.291,2514.066,26839.86
www.inscom.army.mil,7745,1584060519,"",7,1,0,1,5,731507,1677,0,1040,728790,2361,0.99,1785.887,16,2090,1785.887,1785.887,1785.887
www.sfl-tap.army.mil,7745,1583458876,Akamai,51,6,19,3,21,3297626,9944,1295938,44549,1864666,1709,0.01,13654.594,313.031,14596,13654.594,14592.716,25485.142
www.amc.army.mil,7745,1583335558,Akamai,107,4,43,15,43,2941008,36249,1160861,116907,1535478,2218,0.28,3137.914,160.02,8049,3137.914,15469.454,15469.454
www.sam.usace.army.mil,7745,1584864312,Akamai,84,1,34,20,21,1365128,16683,492275,102701,561597,1870,0.4,4946.898,144.516,5366,5119.394,8551.122,8551.122000003814
www.nao.usace.army.mil,7745,1584727186,Akamai,237,7,97,36,74,7874853,64701,2029000,209859,4887207,12905,0.1,5815.999,423.447,16262,5963.065,7572.435,41401.908
www.oldguard.mdw.army.mil,7745,1584195554,"",24,1,2,3,14,1819659,4579,37006,58856,1558274,3402,0.63,2861.213,40.023,8286,5723.231,5723.231,2924.761
www.lrd.usace.army.mil,7745,1583930867,Akamai,225,6,85,34,82,8520549,98006,1569131,170219,6019496,3298,0.05,6557.976,520.86,17790,6719.08,10961.886,47807.241000001
www.logsa.army.mil,7745,1584849557,"",72,20,20,12,20,2394996,43310,1303771,671502,376413,2404,0.02,13840.111,3100.945,16915,18497.381,18497.381,18419.43600001526
www.mdwhome.mdw.army.mil,7745,1583542816,"",21,1,2,3,11,1147786,7213,37010,58831,883788,2950,0.52,3743.762,25.725,7213,6698.379,6698.379,4957.973
www.spa.usace.army.mil,7745,1584085668,Akamai,177,5,70,32,62,4329392,56954,1055976,152186,2882132,3860,0.11,5938.466,177.015,11056,6021.657,7562.697,26992.673
www.arl.army.mil,7745,1584464183,"",76,4,25,13,31,3616769,46137,953611,350122,2224746,3533,0.02,9681.819,159.241,13416,9681.819,15643.264,27287.309
www.lrl.usace.army.mil,7745,1584333698,Akamai,212,10,80,34,78,8637785,86102,1695094,199036,6461024,1819,0.07,5544.725,280.807,16721,5682.909,12444.456,49577.039
www.eur.army.mil,7745,1584308750,Akamai,323,6,76,34,173,10183473,47601,1382609,156925,5775379,1810,0.17,3460.701,714.809,16710,4499.407,10922.592,57848.517
www.ncolcoeworldcampus.army.mil,7745,1583365038,Akamai,81,1,33,17,28,1362879,11549,455451,88870,720717,1643,0.62,4219.718,120.215,6195,4399.928,4425.965,4425.965
www.spn.usace.army.mil,7745,1584215788,Akamai,99,3,42,21,25,3330821,30671,964030,146899,1992724,11192,0.27,5059.044,167.488,8959,5219.963,5512.477,10857.678
www.nad.usace.army.mil,7745,1583287867,Akamai,129,2,46,24,48,5727263,55075,733200,112850,4631051,6474,0.09,5842,161.907,14763,5959.375,8691.226,33136.74
www.hnc.usace.army.mil,7745,1584370938,Akamai,188,5,78,35,59,5795364,75576,1315798,155287,4055891,1726,0.15,5066.41,225.369,12591,5147.546,6589.223,33066.34099999619
www.peostri.army.mil,7745,1583879960,"",37,1,11,4,18,3380107,22024,1654764,89917,1522621,3616,0.01,8398.572,479.818,36457,8398.572,46659.914,46659.914
www.il.ngb.army.mil,7745,1583423102,Akamai,160,7,60,30,61,3515496,37102,893039,146207,2352856,2232,0.37,4034.308,114.354,5741,5290.324,5852.419,13126.758
www.eis.army.mil,7745,1583420306,"",23,2,2,2,15,778759,34956,144189,52848,518137,1769,0.74,1636.936,48.364,4746,4542.11,5173.804,5173.804
www.hrc.army.mil,7745,1583226144,"",41,2,14,2,20,10766679,62586,1220068,235345,9191868,2333,0.05,12326.199,334.052,13103,13605.253,14126.481,14126.4810000153
www.carson.army.mil,7745,1583393939,"",48,2,16,7,17,10908367,6880,581051,361686,8883065,2477,0.03,8200.071,206.096,33970,8200.071,11567.065,25885.692
www.lewis-mcchord.army.mil,7745,1583930373,"",178,7,63,17,66,8892901,151305,1426673,118208,5547557,3403,0.09,5170.353,566.269,15031,5170.353,11550.061,55878.151
www.mvr.usace.army.mil,7745,1583960756,Akamai,189,5,66,27,83,6093139,67733,1192790,138902,4511570,1719,0.09,6121.019,161.05,14244,6176.856,7914.035,34928.316
www.nws.usace.army.mil,7745,1583765865,Akamai,169,7,66,31,57,4753055,59161,1020867,146967,3343916,1856,,5396.956,210.038,13849,7161.79,7161.79,
www.mvs-wc.usace.army.mil,7745,1584554891,"",11,1,0,2,8,612474,6936,0,2051,603487,2221,0.99,1625.092,16,2068,1625.092,1625.092,1625.092
www.spl.usace.army.mil,7745,1583790752,Akamai,233,5,70,35,113,5714622,58673,1095332,156444,4210392,1773,0.09,6111.896,139.754,12423,8062.05,8062.05,34000.54500000382
www.spk.usace.army.mil,7745,1583377890,Akamai,196,7,73,32,75,5967209,54572,1532226,190783,3993131,1776,0.14,4658.041,158.764,10478,4658.041,10798.452,34576.601
www.swg.usace.army.mil,7745,1583241942,Akamai,167,5,67,30,57,3824282,47558,1051676,137044,2405860,1727,0.12,5873.619,220.215,10353,5990.461,7698.004,23582.198
www.2id.korea.army.mil,7745,1584930042,"",70,1,7,10,43,2115643,30540,77563,23411,1935064,3259,0.6,3214.097,122.157,16634,3214.097,3922.106,3922.106
www.sexualassault.army.mil,7745,1584303137,"",29,1,4,6,18,3553912,6302,104425,11676,3431509,3242,0.6,3772.054,53.143,9675,3772.054,3790.374,3790.374
www.usaraf.army.mil,7745,1584861051,"",70,4,20,6,33,4714937,44669,975820,119194,3385069,3674,0.17,3626.022,109.836,13710,3626.022,14019.272,24072.432
www.erdc.usace.army.mil,7745,1584043764,Akamai,225,5,93,42,63,6247413,69651,2063496,204810,2602519,3738,0.11,6252.767,440.122,9180,6405.759,8446.591,46143.021
www.hec.usace.army.mil,7745,1584358060,"",52,1,14,10,16,2276471,12777,443664,69993,1388953,1957,0.42,4362.61,126.629,6245,4444.85,7824.166,7824.16599999237
www.veteranmedals.army.mil,7745,1584408075,"",9,1,5,1,2,606095,2086,72649,17328,514032,2492,0.85,3363.582,16,3365,3363.582,3363.582,3363.582
www.lrh.usace.army.mil,7745,1583738647,Akamai,117,2,45,22,41,5998502,49882,699696,104832,4961948,8675,,5814.528,269.659,13559,6028.347,10387.116,
www.rach.sill.amedd.army.mil,7745,1584565446,"",77,1,7,3,65,5854153,31793,183202,38599,5599383,3163,0.54,4219.503,108.744,9160,4219.503,4404.118,4404.118
www.swf.usace.army.mil,7745,1583615919,Akamai,152,2,49,27,65,4970017,66996,768674,115523,3826729,2108,0.13,5739.941,257.288,8402,5739.941,9036.069,29146.755
www.nae.usace.army.mil,7745,1583064944,Akamai,261,6,92,39,105,13540223,76997,1693070,166766,10030082,2238,,4631.397,586.221,8213,4717.433,7644.645,
www.blueapron.com,7746,1583903789,Fastly,145,19,60,4,45,8437220,39963,1738549,93228,2345801,1349,0.01,10591.354,931.958,26684,10591.354,14603.209,55141.403
blog.blueapron.com,7746,1584210497,"",57,3,28,9,15,19931886,39769,230452,112397,19535568,3641,0.72,2765.199,187.983,7351,2765.199,3485.127,3485.127
www.optifine.net,7747,1584117547,Cloudflare,4,2,0,0,2,4735,3550,0,0,1185,2022,1,1267.587,16,1332,1267.587,1267.587,1267.587
www.jdsports.co.uk,7750,1584935728,"",6,1,2,2,1,4394,272,1199,2636,287,1718,,479.726,16,505,479.727,,
m.jdsports.co.uk,7750,1583372676,Akamai,155,11,67,11,56,1831162,80767,1094959,64698,448497,1440,0.3,2274.117,239.079,10812,2274.117,10804.766,15875.646
blog.jdsports.co.uk,7750,1583297429,"",27,2,8,4,9,838208,8447,96801,11619,656258,2193,0.56,3654.007,31.582,4741,3654.007,7228.274,7228.274
www.wallapop.com,7751,1584503787,"",30,6,12,2,4,5597630,13420,615434,51205,1026481,1774,0.38,2169.286,172.231,18013,2169.286,2189.564,33301.25400000381
www.prosieben.de,7755,1583941194,Akamai,165,16,53,3,53,2487057,111469,2004445,117646,234156,1944,0.2,2868.279,5845.148,10233,5012.234,25715.916,32826.4
m.ttt4.com,7757,1584696335,"",61,6,21,2,19,603785,18288,377507,2199,171422,1511,0.82,1180.458,68.813,2938,1180.458,5886.116,5886.116
www.ttt4.com,7757,1583074528,"",84,9,30,1,43,1248908,23920,700252,2471,477512,1522,0.6,1291.333,120.724,3248,1393.906,10827.401,10827.401
www.deutschepost.de,7758,1583405800,"",63,3,19,1,36,1434733,38767,390777,44047,892780,4961,0.16,5442.187,201.955,9169,7144.313,11726.174,11726.174
www.portoberater.deutschepost.de,7758,1584527388,"",22,1,9,1,10,385603,953,316561,820,19029,2212,0.7,3961.096,82.373,4530,4476.265,4476.265,4435.188
shop.deutschepost.de,7758,1584028646,"",36,1,15,1,12,803855,39765,295093,99683,218532,4190,0.2,6396.058,391.552,7826,6591.249,10290.557,10290.557
www.flypgs.com,7759,1584834364,CDNetworks,252,27,136,5,44,2934705,137975,1552730,75919,778429,2743,0.19,2971.921,926.938,11341,5646.844,14477.49,23773.76800000012
blog.flypgs.com,7759,1584776571,"",178,23,47,21,58,5173608,203406,1188971,88594,3495682,3870,0.33,4217.384,140.665,5524,4217.384,6505.561,32423.545
www.tumejortorrent.com,7764,1584934841,Cloudflare,31,5,10,3,6,356806,15824,160631,117062,7384,2089,0.63,3352.219,250.484,3891,3683.16,7059.9,7059.8999999962
www.pepperfry.com,7765,1583112875,Akamai,100,11,22,2,50,702021,31397,449562,10456,139862,2562,0.51,2255.79,229.565,9357,2352.811,7065.825,7065.825
shop.wm.auone.jp,7766,1584172499,"",299,15,71,15,176,18463527,371410,1810933,210385,16069539,4890,,10592.158,273.467,12834,10860.192,18452.052,
www.top1health.com,7770,1583227064,Cloudflare,55,6,21,2,21,1721500,16822,845786,216578,622127,1544,0.13,7059.427,175.088,7098,7059.427,14716.121,16110.692
shop.rd.com,7772,1584470366,Cloudflare,40,1,18,3,16,697968,38017,499894,33771,126286,1550,0.66,3198.832,252.195,3754,3198.832,6775.007,6775.007
www.rd.com,7772,1583494823,Cloudflare,441,43,156,30,133,5603457,269855,2259171,101254,2775004,1351,0.21,3353.919,394.923,9150,3353.919,24093.816,50460.198
www.citrix.com,7773,1583654308,Akamai,325,27,112,14,105,2643192,53869,1540777,66784,765897,1349,0.09,4662.725,3889.25,12231,11542.868,25730.412,25730.412
www.pdftoword.com,7776,1584224694,Cloudflare,41,4,15,5,12,949919,9884,575502,27805,318471,2131,0.49,3856.287,109.341,4413,4930.332,8497.954,8497.954
www.m24.ru,7778,1583572198,"",206,9,70,4,104,2480045,36975,1181890,36591,826236,1920,0.13,4605.257,367.164,10173,4752.943,16708.051,26175.66
www.casa.it,7779,1583330627,Amazon CloudFront,35,3,7,3,19,679156,33489,353982,15194,222603,1581,0.87,1581.757,307.408,4745,1581.757,3593.863,3593.863
blog.casa.it,7779,1583953389,"",244,34,40,23,113,3943322,31220,610603,105850,3024322,2834,0.23,3569.36,185.13,16138,3569.36,6903.626,30274.15299999237
www.sibnet.ru,7780,1583244582,"",251,42,91,15,81,2332518,484720,1194627,86623,362416,2962,0.33,3484.9,553.02,5381,3484.9,14572.19,33542.669
www.ratp.fr,7781,1584457243,Cloudflare,112,2,18,8,78,2115296,19205,668634,108020,1017328,2321,0.34,3793.693,529.902,5564,3793.693,10063.718,14775.087
www.ce.ratp.fr,7781,1583591204,"",39,2,8,3,24,2318730,28100,586229,196392,1460537,3461,0.21,4345.639,82.488,7854,4345.639,14347.716,14349.288
www.iis.net,7783,1583306466,"",30,3,4,1,22,292767,6314,65256,5777,215420,1761,0.97,2202.952,47.735,2562,2202.952,2233.452,2233.452
www.voachinese.com,7785,1584403355,Akamai,104,6,56,3,27,2124508,45379,1308166,103900,377489,1501,0.44,2393,372.023,5313,2393,9998.793,15455.599
www.pakwheels.com,7787,1583402130,Cloudflare,84,10,40,1,27,1369787,21819,972745,26231,248937,1735,0.38,5418.773,462.915,5328,5418.773,8425.76,8425.76
www.dlkoo.com,7789,1584590618,Cloudflare,87,10,22,1,51,879389,98532,82014,5439,690692,1734,0.63,1745.498,157.01,3659,1896.397,6696.129,10698.455
www.zumiez.com,7793,1583916835,Cloudflare,60,3,20,2,32,1695093,70863,603135,40992,976127,1559,0.55,2533.099,198.002,6015,2533.099,3027.167,10964.576000000954
m.logsoku.com,7795,1583151951,Cloudflare,194,31,34,6,79,375520,19442,254874,30326,70643,1681,0.82,2299.917,129.139,2593,2481.914,5464.192,5464.1920000038
www.logsoku.com,7795,1583468143,Cloudflare,185,25,38,6,70,378336,19715,257664,30326,70396,2497,0.66,2672.69,300.797,2852,2672.69,8128.981,8128.9810000153
www.gigafree.net,7797,1583952759,"",127,13,26,9,75,1779121,63207,492583,41204,888500,1981,0.31,2660.152,288.868,8558,2660.152,10694.537,15754.206
www.baseball-reference.com,7803,1584519208,"",41,6,5,2,22,845568,61666,88300,28198,100459,1784,0.74,1128.058,820.964,2530,2291.619,7344.37,7344.37
www.recompensas.santander.com.mx,7805,1584645437,"",75,3,42,1,24,21054654,3407,18842038,248703,1960474,1918,,,,,,,
www.santander.com.mx,7805,1584282972,Akamai,121,16,23,1,77,3308228,64261,699866,69477,2293524,2189,0.22,3481.457,243.41,16683,3481.457,8430.92,21439.245
www.cebupacificair.com,7806,1584726685,Limelight,156,10,70,12,49,3375740,45460,1322681,108797,1847920,7093,,,,,,,
www.anses.gob.ar,7807,1584609502,"",75,2,35,22,13,1697578,42591,312412,984085,263846,3872,0.06,12256.927,181.206,12290,12256.927,12920.04,12920.04
www.heroeswm.ru,7811,1584728722,"",22,1,2,1,18,232414,1258,46822,14208,170126,1901,0.92,2440.499,57.745,3235,2440.499,3291.857,3291.857
www.storify.com,7812,1584564364,Amazon CloudFront,11,1,0,1,3,135132,6896,0,41079,68930,1683,0.93,2122.533,24.34,2952,3691.742,3691.742,2122.533
www.swedbank.ee,7813,1583773778,"",40,1,9,4,12,2750447,65432,959468,154019,1219615,4467,0.02,12244.107,924.611,13635,13463.867,17000.054,17000.054
www.prisjakt.nu,7814,1583211315,Cloudflare,110,11,35,4,51,1121432,41263,802010,9754,242131,1388,0.47,1742.838,626.593,7265,1742.838,6704.139,11191.5550000153
www.proza.ru,7815,1584866289,"",24,3,4,2,13,1429306,23038,113414,21560,1268182,2072,0.74,2178.935,130.154,2190,2178.935,4436.545,8674.115
www.bbs.unibo.it,7816,1583805422,"",86,6,34,8,31,1204912,17424,376090,190828,597438,4177,0.19,6365.12,91.851,7142,6454.82,9554.69,12539.923
www.unibo.it,7816,1583199055,"",33,1,6,2,19,774396,16868,238309,55603,296700,2875,0.56,4214.75,138.131,4995,4214.75,6410.196,6410.1959999924
www.dsa.unibo.it,7816,1583062760,"",15,1,7,2,5,170396,14872,89284,9460,56780,2658,0.92,2727.872,19.907,2891,2727.872,3007.65,3007.65
www.rediffmail.com,7817,1584423405,"",467,75,97,1,59,1719813,78645,1302397,717,232795,6852,,5705.845,207.815,12029,5705.845,5874.215,
www.bochk.com,7819,1584188406,"",75,7,11,10,44,2645342,63979,1599939,109690,870321,3710,0.15,5695.078,886.499,11221,5695.08,11375.824,11375.824
m.bochk.com,7819,1583107348,"",69,3,41,3,11,4609957,114519,1780408,906439,1688732,3801,0,16146.047,2885.785,26149,16146.047,26756.369,26756.369
www.topcashback.co.uk,7820,1583668365,"",58,6,22,9,16,1136003,15675,885470,58556,135007,2769,0.17,4868.878,2067.427,9746,8972.262,11714.83,11714.829999992371
www.lyricsfreak.com,7824,1584563164,"",189,33,35,0,63,820555,52675,327573,0,435946,1835,0.67,1516.793,73.956,2102,1516.793,5002.871,12697.059999996185
www.mpgh.net,7825,1584901320,Cloudflare,17,2,4,2,8,109172,15091,64899,11471,17711,6885,0.42,6350.335,26.369,6350,6350.335,6350.335,6350.335
www.yota.ru,7826,1584176421,"",95,6,28,3,47,2409429,19647,1684135,110608,87520,2512,,11060.148,1311.213,11101,11060.148,28478.451,
app.alibaba.ir,7827,1584944117,"",71,2,30,14,19,1281292,18357,673762,78311,349814,3022,0.27,4687.453,679.672,6636,4687.453,11696.511,11696.511
www.alibaba.ir,7827,1584940958,"",69,4,24,9,26,1422065,39594,597031,65611,558613,3082,0.36,4484.559,670.161,4723,4484.559,11716.625,11716.625
www.gala.fr,7829,1583427571,Akamai,328,32,122,3,91,2231640,77851,1460451,24207,550693,1464,0.39,1572.12,336.446,6117,1572.12,15338.288,37228.51
www.fonts.com,7832,1583166078,Cloudflare,156,10,51,11,43,1763282,14466,1047381,85268,326672,1623,0.35,3642.268,397.709,6974,3642.268,4545.371,28243.092
www.xe.gr,7834,1583431406,Amazon CloudFront,40,5,12,9,14,873783,40893,228311,88366,516213,1619,0.94,413.122,197.405,674,413.123,3972.711,3972.711
blog.xe.gr,7834,1583549830,"",151,9,53,15,64,2587831,73577,947171,157953,1253490,3773,0.16,4239.126,319.091,9094,4239.126,21891.827,21891.8269999924
www.rogers.com,7837,1583573682,Akamai,261,32,81,3,93,4473168,21500,2201594,49087,2017206,2116,0.28,1947.173,976.232,12235,1947.173,12297.05,40147.042
www.popyard.com,7842,1583468290,"",295,59,29,0,124,4229294,28333,139736,0,4061147,1853,0.65,2040.013,229.799,2036,2040.013,2078.539,27961.176
www.bollywoodhungama.com,7844,1584679879,Akamai,358,43,54,18,191,10341055,267590,1243449,175677,3798452,2638,0.12,5355.488,11288.822,7654,9048.814,22441.353,42460.71
www.optus.com.au,7847,1584617150,Akamai,108,9,70,3,12,2437097,47380,1903614,99149,61534,3792,0.03,7687.731,1060.137,13130,8114.632,20203.88,23499.859
www.accessories.optus.com.au,7847,1583114744,"",49,7,11,4,19,1682270,57086,129832,127511,1036585,2131,0.28,4526.89,65.477,6302,7601.96,10928.784,10928.784
www.meetic.fr,7848,1584673850,"",32,1,14,1,10,632243,42541,468458,5551,87953,2657,0.54,2574.888,417.591,4842,4218.35,8695.592,8695.592
www.c-and-a.com,7851,1584500227,Edgecast,68,3,24,2,32,1406284,28675,724631,125075,323931,3412,0.16,5207.921,380.931,12775,5207.921,9751.731,12044.118
www.awesomeinventions.com,7852,1584041298,Cloudflare,499,111,122,6,134,1701563,86255,1106209,59594,287791,1969,0.28,2944.543,862.642,7681,2944.543,15900.566,28984.0939999924
www.hornbach.de,7853,1583815651,"",97,2,29,8,55,1041927,30838,382906,43574,510770,1791,0.54,3026.732,203.182,3691,3205.665,8978.907,10410.889
blog.customink.com,7855,1583137930,Google,166,19,68,24,34,2277095,91533,1361064,100110,609381,1632,0.42,3210.979,790.689,4082,3210.979,12300.325,18731.573
www.customink.com,7855,1584197968,Amazon CloudFront,132,18,45,2,43,1258761,54899,787024,48528,276146,2342,0.27,2558.664,942.054,11422,2558.664,11908.05,19875.6959999962
blog.myhermes.de,7856,1583290755,"",72,1,23,16,27,3049709,81409,1173541,237695,1401516,2752,0.04,9265.453,259.713,12800,10289.599,15121.668,15121.668
www.myhermes.de,7856,1584713992,"",46,2,20,1,19,1158908,42837,533838,49391,485326,1881,0.57,2911.875,150.375,4163,3018.882,7072.278,9578.119
www.needrom.com,7857,1584133126,"",579,114,68,4,189,1099270,88006,854142,23641,96874,2020,0.86,2558.877,308.729,2855,2633.699,4505.024,4505.024
www.draugiem.lv,7858,1583807036,"",28,2,13,2,9,295027,2530,213730,29304,48992,4716,0.49,5571.901,56.115,5951,5727.255,5727.255,5654.728
m.draugiem.lv,7858,1584768519,"",26,1,13,2,9,294821,2528,214010,29291,48992,1845,0.73,4000.192,78.905,4358,4146.77,4146.77,4073.389
m.lib.warwick.ac.uk,7860,1584754943,"",14,1,5,2,6,47395,1709,29778,8943,6965,1895,0.97,2285.739,36.917,2329,2285.739,2285.739,2285.739
www.dcs.warwick.ac.uk,7860,1583453323,"",51,4,17,3,21,1667764,11445,676022,98437,647870,4322,0.24,6230.082,75.132,6237,6312.775,8109.496,12669.8250000005
m.sellercenter.lazada.sg,7861,1584502580,"",32,2,11,2,11,478511,5704,313624,23505,110942,7198,0.35,5497.06,352.769,6501,6398.923,7926.366,7926.366
www.lazada.sg,7861,1583776226,"",20,2,8,3,4,429803,2543,89569,32159,8252,3016,0.58,4806.528,19.541,5471,4806.528,5089.52,5089.52
www.horoscope.com,7862,1583543286,Cloudflare,801,156,181,4,232,7600484,191733,1911787,16004,665423,1848,0.33,1541.508,989.656,7555,1541.508,19296.099,71366.081
www.classicshop.porsche.com,7864,1584006273,"",55,11,9,3,28,6513485,17396,136871,26000,6191742,4522,0.11,5113.918,904.315,17620,5113.918,8548.241,39128.534
www.porsche.com,7864,1584240254,Edgecast,16,1,8,0,4,442111,17192,231074,0,47765,1697,0.79,3255.887,107.096,3397,3255.887,4721.241,4721.241
www.pistonheads.com,7867,1584580899,Amazon CloudFront,180,17,57,9,69,1608061,57758,952026,26356,566828,1939,0.5,2347.528,756.306,4183,2347.528,13451.794,13451.794
www.artofmanliness.com,7868,1583376995,Cloudflare,127,11,60,10,30,1421890,54898,838879,29491,435866,1440,0.41,2740.32,362.16,7305,2740.32,10227.932,10227.932
www.eurobank.gr,7869,1584203992,Akamai,57,2,21,3,23,2077335,16284,804999,88107,964630,4142,0.33,2704.041,497.837,10380,2885.283,7219.464,14105.63600000763
m.blanja.com,7870,1583480906,"",162,10,63,8,72,4340480,69628,2259381,109757,1873769,1908,0.09,4941.409,1653.055,17708,5466.542,12150.261,30206.062
blog.blanja.com,7870,1584230727,"",155,7,37,23,78,3958687,39809,779049,285766,2689442,4569,0.03,9006.029,139.279,11743,9006.029,15035.005,24306.411
www.blanja.com,7870,1584932878,"",180,12,66,9,78,6198722,64325,2269454,109790,3726920,6715,0.05,5975.601,1559.719,32783,6910.67,13259.585,32367.551
www.quickconnect.to,7872,1584327789,"",12,1,5,2,3,167210,11699,124923,2457,18999,1718,0.96,2167.624,50.715,2393,2783.768,2783.768,2187.685
www.etonline.com,7875,1583398778,Fastly,386,34,120,5,143,4504126,292329,2215081,24505,1507877,1369,0.43,2580.306,336.433,7158,2776.429,2932.706,38304.097
www.gecce.com,7880,1583702665,"",71,10,21,6,27,1518290,45688,373756,55388,916828,1838,0.57,2374.144,224.726,6686,2374.144,7082.234,7082.234
www.teacup.com,7884,1584160224,"",45,2,17,7,15,566891,5160,247087,61555,188627,1736,0.6,3771.973,310.781,4195,4093.003,6750.996,6750.996
www.listal.com,7886,1583238316,"",254,42,66,5,105,1291566,34596,870033,37161,299396,1572,0.22,2833.823,666.24,10261,3803.95,25918.061,32206.457
www.rd.go.th,7889,1583262885,"",54,3,19,13,14,3341258,11584,1263252,267915,1685723,3559,,3409.738,1258.78,6746,5792.124,9831.436,
blog.beforward.jp,7890,1584150767,"",98,6,23,25,38,11579922,33354,447447,96356,10925227,2747,0.09,6608.994,211.182,19427,6608.994,6883.557,64839.086
www.beforward.jp,7890,1584054254,"",295,13,62,25,155,4378783,90942,1158337,137462,2968678,2092,0.16,5151.914,257.76,7933,5293.205,9832.597,29408.038000000477
www.worldatlas.com,7891,1584412041,"",140,17,38,4,51,2541208,27142,665015,41456,1575228,1834,0.48,3603.449,100.584,3987,3603.449,6004.142,15757.688999999524
m.insight.co.kr,7892,1583134676,"",80,5,8,4,63,2222428,25740,329600,11716,1855372,2335,0.19,5675.819,3110.324,9141,5675.819,9343.128,11103.2379999924
www.desmos.com,7894,1583917400,Amazon CloudFront,22,1,1,1,19,670413,3589,68222,41902,556700,1573,0.99,1710.021,43.24,2180,1710.021,1788.246,1788.246
blog.desmos.com,7894,1584859955,Amazon CloudFront,15,1,1,4,8,1348956,16645,143249,10481,1165697,1850,0.5,4256.17,69.398,5504,4256.17,7067.018,7067.018
www.parents.com,7896,1584108687,Amazon CloudFront,558,71,133,3,235,4375621,66823,1906167,141857,2209837,1441,0.22,2958.057,430.316,11521,2958.057,28990.951,39045.1299999847
